ID,State,Name,Latitude,Longitude
KFLG,AZ,Flagstaff Pulliam Airport,35.1443,-111.666
KGCN,AZ,Grand Canyon National Park Airport,35.9458,-112.155
KGEU,AZ,|Glendale, Glendale Municipal Airport|,33.5272,-112.295
KGYR,AZ,Goodyear Municipal,33.4167,-112.383
KIFP,AZ,|Bullhead City, Laughlin/Bullhead International Airport|,35.1575,-114.559
KIGM,AZ,|Kingman, Kingman Airport|,35.2578,-113.933
KINW,AZ,|Winslow, Winslow Municipal Airport|,35.0281,-110.721
KIWA,AZ,Phoenix-Mesa Gateway Airport,33.3167,-111.65
KLUF,AZ,Luke Air Force Base / Phoenix,33.5333,-112.383
KNYL,AZ,|Yuma, Marine Corps Air Station|,32.6594,-114.593
KOLS,AZ,|Nogales, Nogales International Airport|,31.4208,-110.846
KPGA,AZ,|Page, Page Municipal Airport|,36.9206,-111.448
KPHX,AZ,|Phoenix, Phoenix Sky Harbor International Airport|,33.4278,-112.003
KPRC,AZ,|Prescott, Love Field|,34.6492,-112.422
KRQE,AZ,|Window Rock, Window Rock Airport|,35.65,-109.067
KSAD,AZ,|Safford, Safford Municipal Airport|,32.8572,-109.636
KSDL,AZ,Scottsdale Airport,33.6123,-111.923
KSJN,AZ,|St. Johns, St. Johns Industrial Airpark|,34.5183,-109.379
KSOW,AZ,|Show Low, Show Low Regional Airport|,34.2653,-110.006
KTUS,AZ,|Tucson, Tucson International Airport|,32.1315,-110.956
KAZC,AZ,|Colorado City, Colorado City Municipal Airport|,36.95,-113
KCHD,AZ,|Chandler, Chandler Municipal Airport|,33.2692,-111.811
KSEZ,AZ,Sedona Airport,34.85,-111.783
KPAN,AZ,Payson Airport,34.2568,-111.339
KCMR,AZ,Williams/Clark Memorial Airport,35.3055,-112.194
KBXK,AZ,Buckeye Municipal Airport,33.4204,-112.686
KALK,AZ,Pioneer Airfield,31.6056,-110.428
KRYN,AZ,Tucson Ryan Field Airport,32.1422,-111.175
KP08,AZ,Coolidge Municipal Airport,32.9359,-111.427
KHII,AZ,Havasu City Airport,34.566,-114.352
KAVQ,AZ,Tucson Marana Regional Airport,32.4096,-111.218
KJTC,AZ,Springerville Municipal Airport,34.1294,-109.311
KA39,AZ,Ak-Chin Regional Airport,32.99,-111.918
KNOZ,AZ,Yuma Auxiliary Airfield,32.5,-114.45
KAAT,CA,Alturas,41.4836,-120.561
KACV,CA,|Arcata / Eureka, Arcata Airport|,40.9781,-124.109
KAPC,CA,|Napa, Napa County Airport|,38.2075,-122.279
KBAB,CA,|Marysville, Beale Air Force Base|,39.1333,-121.433
KBFL,CA,|Bakersfield, Meadows Field Airport|,35.4336,-119.057
KBIH,CA,|Bishop, Bishop Airport|,37.3711,-118.358
KBLH,CA,|Blythe, Blythe Airport|,33.6192,-114.717
KBLU,CA,|Emigrant Gap, Blue Canyon Nyack Airport|,39.2761,-120.708
KBUR,CA,Burbank - Bob Hope Airport,34.1997,-118.365
KBYS,CA,|Fort Irwin/Barstow, Bicycle Lake Army Airfield|,35.2833,-116.617
KCCR,CA,|Concord, Buchanan Field|,37.9917,-122.052
KCEC,CA,|Crescent City, Jack McNamara Field Airport|,41.7803,-124.237
KCIC,CA,Chico Municipal Airport,39.7988,-121.858
KCMA,CA,|Camarillo, Camarillo Airport|,34.2167,-119.083
KCNO,CA,|Chino, Chino Airport|,33.9756,-117.624
KCQT,CA,Los Angeles / USC Campus Downtown,34.0236,-118.291
KCRQ,CA,|Carlsbad, McClellan-Palomar Airport|,33.13,-117.276
KCZZ,CA,Campo,32.6261,-116.468
KDAG,CA,|Daggett, Barstow-Daggett Airport|,34.8536,-116.787
KEDW,CA,Edwards Air Force Base,34.9167,-117.9
KEED,CA,|Needles, Needles Airport|,34.7661,-114.623
KEMT,CA,El Monte,34.0833,-118.033
KFAT,CA,|Fresno, Fresno Air Terminal|,36.78,-119.719
KFUL,CA,|Fullerton, Fullerton Municipal Airport|,33.8719,-117.985
KHHR,CA,|Hawthorne, Hawthorne Municipal Airport|,33.9236,-118.332
KHJO,CA,Hanford Municipal Airport,36.3115,-119.623
KHWD,CA,|Hayward, Hayward Air Terminal|,37.6608,-122.118
KIPL,CA,|Imperial, Imperial County Airport|,32.8342,-115.579
KLAX,CA,|Los Angeles, Los Angeles International Airport|,33.9381,-118.389
KLGB,CA,|Long Beach, Long Beach Airport|,33.8117,-118.146
KLPC,CA,|Lompoc, Lompoc Airport|,34.6667,-120.467
KLVK,CA,|Livermore, Livermore Municipal Airport|,37.6928,-121.814
KMAE,CA,Madera Municipal Airport,36.9851,-120.111
KMCC,CA,|Sacramento, McClellan Airfield Airport|,38.6667,-121.4
KMCE,CA,Merced Regional Airport,37.2831,-120.508
KMER,CA,Merced / Castle Air Force Base,37.3667,-120.567
KMHR,CA,Sacramento Mather Airport,38.56,-121.284
KMHS,CA,Mount Shasta,41.3149,-122.317
KMHV,CA,Mojave,35.0667,-118.15
KMMH,CA,Mammoth Yosemite Airport,37.6241,-118.842
KMOD,CA,Modesto City-County Airport - Harry Sham Field,37.6255,-120.955
KMRY,CA,Monterey Regional Airport,36.5905,-121.849
KMYF,CA,|San Diego, Montgomery Field|,32.8144,-117.136
KMYV,CA,|Marysville, Yuba County Airport|,39.0978,-121.57
KNFG,CA,|Oceanside, Camp Pendleton, Marine Corps Air Station|,33.3047,-117.354
KNID,CA,|China Lake, Naval Air Facility|,35.6864,-117.69
KNJK,CA,|El Centro, Naval Air Facility|,32.825,-115.661
KNKX,CA,|San Diego, Miramar MCAS/Mitscher Field Airport|,32.8683,-117.142
KNLC,CA,Lemoore Naval Air Station - Reeves Field,36.3024,-119.94
KNRS,CA,Imperial Beach Naval Outlying Field - Ream Field,32.563,-117.111
KNSI,CA,San Nicolas Island Naval Outlying Field,33.2338,-119.456
KNTD,CA,|Point Mugu, Naval Air Warfare Center|,34.1239,-119.122
KNUC,CA,San Clemente Island NALF,33.0218,-118.583
KNUQ,CA,|Mountain View, Moffett Field|,37.4058,-122.048
KNXP,CA,Twentynine Palms SELF Airport,34.294,-116.147
KNZY,CA,|San Diego, North Island, Naval Air Station|,32.6908,-117.209
KOAK,CA,|Oakland, Metro Oakland International Airport|,37.7178,-122.233
KOKB,CA,|Oceanside, Oceanside Municipal Airport|,33.2181,-117.351
KONT,CA,Ontario International Airport,34.0532,-117.577
KOVE,CA,Oroville Municipal Airport,39.4944,-121.622
KOXR,CA,|Oxnard, Oxnard Airport|,34.2006,-119.203
KPAO,CA,Palo Alto Airport,37.4667,-122.117
KPMD,CA,|Palmdale, Palmdale Production Flight Plant|,34.6297,-118.081
KPOC,CA,Brackett Field Airport,34.0928,-117.779
KPRB,CA,Paso Robles Municipal Airport,35.6694,-120.629
KPSP,CA,Palm Springs Regional Airport,33.8222,-116.504
KPTV,CA,|Porterville, Porterville Municipal Airport|,36.0333,-119.067
KRAL,CA,Riverside Municipal Airport,33.953,-117.435
KRBL,CA,|Red Bluff, Red Bluff Municipal Airport|,40.1506,-122.252
KRDD,CA,Redding Municipal Airport,40.5146,-122.298
KRHV,CA,San Jose / Reid / Hillv,37.3333,-121.817
KRIV,CA,Riverside / March Air Force Base,33.9,-117.25
KRNM,CA,|Ramona, Ramona Airport|,33.0375,-116.916
KSAC,CA,Sacramento Executive Airport,38.5067,-121.496
KSAN,CA,|San Diego, San Diego International-Lindbergh Field|,32.7336,-117.183
KSBA,CA,|Santa Barbara, Santa Barbara Municipal Airport|,34.4261,-119.844
KSBD,CA,San Bernardino Intl. Airport,34.0903,-117.247
KSBP,CA,|San Luis Obispo, San Luis Obispo County-Mc Chesney Field|,35.2361,-120.636
KSCK,CA,|Stockton, Stockton Metropolitan Airport|,37.8897,-121.224
KSDB,CA,Sandberg,34.7436,-118.724
KSDM,CA,|San Diego, Brown Field Municipal Airport|,32.5753,-116.993
KSEE,CA,Gillespie Field Airport,32.8274,-116.974
KSFO,CA,|San Francisco, San Francisco International Airport|,37.6196,-122.366
KSIY,CA,Montague Siskiyou County Airport,41.7737,-122.468
KSJC,CA,|San Jose, San Jose International Airport|,37.3592,-121.924
KSLI,CA,Los Alamitos Army Airfield,33.7963,-118.042
KSMF,CA,Sacramento International Airport,38.7007,-121.595
KSMO,CA,|Santa Monica, Santa Monica Municipal Airport|,34.0158,-118.451
KSMX,CA,Santa Maria Public Airport/Capt G Allan Hancock Field,34.8941,-120.452
KSNA,CA,John Wayne-Orange County Airport,33.6798,-117.867
KSNS,CA,|Salinas, Salinas Municipal Airport|,36.6636,-121.608
KSQL,CA,San Carlos Airport,37.5167,-122.25
KSTS,CA,|Santa Rosa, Santa Rosa Sonoma County Airport|,38.5,-122.817
KSUU,CA,Fairfield / Travis Air Force Base,38.2667,-121.95
KSVE,CA,Susanville Municipal Airport,40.3757,-120.573
KTOA,CA,|Torrance, Zamperini Field Airport|,33.8,-118.333
KTRK,CA,Truckee-Tahoe,39.3167,-120.133
KTRM,CA,|Palm Springs, Jacqueline Cochran Regional Airport|,33.6267,-116.159
KTVL,CA,|South Lake Tahoe, Lake Tahoe Airport|,38.8984,-119.996
KUKI,CA,Ukiah Municipal Airport,39.1278,-123.2
KVBG,CA,|Lompoc, Vandenberg Air Force Base|,34.7294,-120.577
KVCB,CA,Vacaville Nut Tree Airport,38.3775,-121.959
KVIS,CA,|Visalia, Visalia Municipal Airport|,36.3167,-119.4
KVNY,CA,|Van Nuys, Van Nuys Airport|,34.2125,-118.491
KWJF,CA,General Wm J Fox Airfield,34.7412,-118.213
KWVI,CA,|Watsonville, Watsonville Municipal Airport|,36.9394,-121.789
KAUN,CA,Auburn Municipal Airport,38.9554,-121.086
KAVX,CA,Avalon Catalina Airport,33.4042,-118.415
KFCH,CA,Fresno Chandler Executive Airport,36.731,-119.815
KIZA,CA,|Santa Ynez, Santa Ynez Airport|,34.6069,-120.076
KVCV,CA,|Victorville, Southern California Logistics Airport|,34.5972,-117.383
KWHP,CA,|Los Angeles, Whiteman Airport|,34.25,-118.4
K9L2,CA,|Edwards, Edwards Air Force Auxiliary North Base|,34.9833,-117.85
KJAQ,CA,Westover Field - Amador County Airport,38.3768,-120.794
KAJO,CA,Corona Airport,33.8977,-117.602
KL35,CA,Big Bear City Airport,34.2638,-116.856
KDVO,CA,Novato / Gnoss Field,38.1418,-122.555
KCVH,CA,|Hollister, CA|,36.8933,-121.41
KHAF,CA,Half Moon Bay Airport,37.5136,-122.5
KTSP,CA,Tehachapi Municipal Airport,35.135,-118.439
KEDU,CA,University Airport,38.5315,-121.787
KPVF,CA,Placerville Airport,38.7242,-120.753
KLHM,CA,Lincoln Regional Karl Harder Field,38.9092,-121.351
KO22,CA,COLUMBIA,38.03,-120.42
KO54,CA,Weaverville,40.746,-122.922
KO69,CA,Petaluma Municipal Airport,38.2578,-122.605
KE16,CA,South County Airport of Santa Clara County,37.0816,-121.597
KFOT,CA,Fortuna Rohnerville Airport,40.553,-124.133
KGOO,CA,Nevada County Air Park,39.224,-121.003
KO86,CA,Trinity Center,40.9845,-122.693
KBAN,CA,MCMWTC BRIDGEPORT,38.3557,-119.519
KF70,CA,Murrieta/Temecula French Valley,33.5742,-117.129
KL18,CA,Fallbrook Community Airpark,33.3542,-117.251
KL52,CA,Oceano County Airport,35.1015,-120.622
KC83,CA,Byron,37.8276,-121.624
KL08,CA,Borrego Valley Airport,33.259,-116.321
KAFF,CO,Air Force Academy,38.9667,-104.817
KAKO,CO,Colorado Plains Regional Airport,40.1743,-103.215
KALS,CO,San Luis Valley Regional Airport,37.4393,-105.862
KAPA,CO,Denver - Centennial Airport,39.5599,-104.848
KASE,CO,Aspen-Pitkin County Airport,39.2299,-106.871
KBJC,CO,Broomfield / Jeffco,39.9008,-105.104
KBKF,CO,Buckley Air Force Base Airport,39.7133,-104.758
KCAG,CO,Craig-Moffat Airport,40.493,-107.524
KCEZ,CO,Cortez-Montezuma County Airport,37.3071,-108.626
KCOS,CO,City Of Colorado Springs Municipal Airport,38.8095,-104.689
KDEN,CO,|Denver, Denver International Airport|,39.8466,-104.656
KDRO,CO,Durango-La Plata County Airport,37.1431,-107.76
KEEO,CO,Meeker Airport,40.0444,-107.888
KEGE,CO,Eagle County Regional,39.65,-106.917
KFCS,CO,Fort Carson,38.7,-104.767
KFNL,CO,Fort Collins/Loveland - Northern Colorado Regional Airport,40.45,-105.017
KGJT,CO,Grand Junction Regional Airport,39.1339,-108.539
KGUC,CO,|Gunnison, Gunnison-Crested Butte Regional Airport|,38.5333,-106.933
KGXY,CO,|Greeley, Greeley-Weld County Airport|,40.4333,-104.633
KHDN,CO,|Hayden, Yampa Valley Airport|,40.4833,-107.217
KITR,CO,Burlington - Carson County Airport,39.2415,-102.282
KLAA,CO,Lamar Municipal Airport,38.0718,-102.687
KLHX,CO,La Junta Municipal Airport,38.0495,-103.513
KLIC,CO,Limon Municipal Airport,39.2733,-103.667
KLXV,CO,|Leadville, Lake County Airport|,39.2281,-106.316
KMTJ,CO,|Montrose, Montrose Regional Airport|,38.505,-107.897
KPUB,CO,Pueblo Memorial Airport,38.2887,-104.506
KRIL,CO,Garfield County Regional Airport,39.5279,-107.72
KSBS,CO,Steamboat Springs,40.5153,-106.868
KSPD,CO,|Springfield, Comanche National Grassland|,37.2833,-102.617
KTAD,CO,Perry Stokes Airport,37.2622,-104.332
KTEX,CO,|Telluride, Telluride Regional Airport|,37.9539,-107.909
KMYP,CO,Salida - Monarch Pass,38.4972,-106.32
KCCU,CO,Copper Mountain - Red Cliff Pass,39.4752,-106.152
KCPW,CO,|Pagosa Springs, Wolf Creek Pass|,37.4514,-106.8
KMNH,CO,|Elbert Mountain, Monument Pass|,39.2167,-104.634
K04V,CO,|Saguache, Saguache Municipal Airport|,38.0972,-106.169
K20V,CO,|Kremmling, Mc Elroy Airfield|,40.0536,-106.369
K4BM,CO,Wilkerson Pass,39.0503,-105.514
K5SM,CO,Sunlight,39.4256,-107.379
K7BM,CO,Cottonwood Pass,38.7825,-106.218
KFTG,CO,Denver Nexrad,39.7833,-104.55
K0CO,CO,Berthoud Pass,39.7945,-105.764
K4V0,CO,Rangely Airport,40.094,-108.763
KABH,CO,ELLICOTT-B AFA,38.7578,-104.301
KPSO,CO,|Stevens Field, Pagosa Springs|,37.2862,-107.056
KEIK,CO,Erie Municipal Airport,40.0117,-105.05
K1V6,CO,FREMONT,38.4186,-105.101
K33V,CO,Walden-Jackson County Airport,40.7454,-106.275
KBDU,CO,Boulder Municipal Airport,40.0394,-105.226
KFLY,CO,Meadow Lake Airport,38.9439,-104.568
K2V5,CO,Wray Municipal Airport,40.0993,-102.243
KANK,CO,Harriet Alexander Field Airport,38.5383,-106.049
KAEJ,CO,Central Colorado Regional Airport,38.8142,-106.121
KLMO,CO,Vance Brand Airport,40.1611,-105.16
KHEQ,CO,Holyoke Airport,40.5716,-102.277
KSTK,CO,Sterling Municipal Airport,40.6133,-103.261
KAJZ,CO,Delta/Blake Field Airport,38.7869,-108.066
KAIB,CO,Nucla Hopkins Field Airport,38.2388,-108.563
KFMM,CO,Fort Morgan Municipal Airport,40.3315,-103.807
KCWN,CO,Cheyenne Mountain,38.75,-104.85
KRCV,CO,Astronaut Kent Rominger - Del Norte,37.7138,-106.352
KC07,CO,Walton Peak,40.3544,-106.699
K2V6,CO,Yuma Municipal Airport,40.1046,-102.713
KGNB,CO,Granby-Grand County Airport,40.0901,-105.917
KBDL,CT,|Windsor Locks, Bradley International Airport|,41.9381,-72.6825
KBDR,CT,|Bridgeport, Sikorsky Memorial Airport|,41.1642,-73.1266
KDXR,CT,|Danbury, Danbury Municipal Airport|,41.3717,-73.4844
KGON,CT,|Groton / New London, Groton / New London Airport|,41.3275,-72.0494
KHFD,CT,|Hartford, Hartford-Brainard Airport|,41.735,-72.6517
KHVN,CT,|New Haven, Tweed-New Haven Airport|,41.2639,-72.8872
KIJD,CT,|Willimantic, Windham Airport|,41.7419,-72.1836
KMMK,CT,|Meriden, Meriden Markham Municipal Airport|,41.5097,-72.8278
KOXC,CT,|Oxford, Waterbury-Oxford Airport|,41.4833,-73.1333
KSNC,CT,|Chester, Chester Airport|,41.3839,-72.5058
KDOV,DE,Dover Air Force Base,39.1333,-75.4667
KGED,DE,Georgetown - Delaware Coastal Airport,38.6897,-75.3624
KILG,DE,|Wilmington, New Castle County Airport|,39.6744,-75.6057
KMLB,FL,Melbourne International Airport,28.0997,-80.6356
K40J,FL,|Perry-Foley, Perry-Foley Airport|,30.0719,-83.5736
KAAF,FL,|Apalachicola, Apalachicola|,29.7269,-85.0247
KAPF,FL,|Naples, Naples Municipal Airport|,26.15,-81.7667
KBCT,FL,|Boca Raton, Boca Raton Airport|,26.3786,-80.1078
KBKV,FL,Brooksville-Tampa Bay Regional Airport,28.4736,-82.4544
KBOW,FL,Bartow Municipal,27.95,-81.7833
KCEW,FL,|Crestview, Sikes Airport|,30.7722,-86.52
KCOF,FL,Cocoa - Patrick Air Force Base,28.2422,-80.608
KCRG,FL,Jacksonville Craig Municipal Airport,30.3371,-81.5127
KCTY,FL,Cross City Airport,29.6333,-83.1055
KDAB,FL,Daytona Beach International Airport,29.1735,-81.0719
KDTS,FL,|Destin, Destin-Ft. Walton Beach Airport|,30.3933,-86.4675
KEYW,FL,Key West International Airport,24.5571,-81.7554
KFLL,FL,Fort Lauderdale/Hollywood International Airport,26.0787,-80.1622
KFMY,FL,|Fort Myers, Page Field|,26.5842,-81.8625
KFPR,FL,|Fort Pierce, St. Lucie County International Airport|,27.4981,-80.3767
KFXE,FL,|Fort Lauderdale, Fort Lauderdale Executive Airport|,26.2,-80.1833
KGIF,FL,Winter Havens Gilbert Airport,28.0614,-81.7568
KGNV,FL,|Gainesville, Gainesville Regional Airport|,29.6919,-82.2756
KHRT,FL,Hurlburt Field,30.4167,-86.6833
KHST,FL,Homestead Air Reserve Base,25.4949,-80.3732
KHWO,FL,|Hollywood, North Perry Airport|,25.9989,-80.2411
KIMM,FL,IMMOKALEE,26.43,-81.4
KISM,FL,Kissimmee Gateway Airport,28.2924,-81.4372
KJAX,FL,Jacksonville International Airport,30.4953,-81.6937
KLAL,FL,Lakeland Regional,27.9833,-82.0167
KLEE,FL,Leesburg International Airport,28.8214,-81.8096
KMAI,FL,Marianna Municipal Airport,30.837,-85.1835
KMCF,FL,|Macdill Air Force Base, Fl.|,27.85,-82.5
KMCO,FL,Orlando International Airport,28.4183,-81.3241
KMIA,FL,|Miami, Miami International Airport|,25.7906,-80.3164
KMTH,FL,The Florida Keys - Marathon International Airport,24.7263,-81.0477
KNIP,FL,Jacksonville Naval Air Station,30.2347,-81.6746
KNPA,FL,Pensacola Naval Air Station,30.3564,-87.3233
KNQX,FL,Key West Naval Air Station,24.5801,-81.6829
KNRB,FL,Mayport Naval Station - Adm David L. McDonald Field,30.3959,-81.4229
KNSE,FL,Milton - Whiting Field Naval Air Station North,30.7285,-87.0219
KOCF,FL,Ocala International Airport - Jim Taylor Field,29.1637,-82.221
KOPF,FL,|Miami, Opa Locka Airport|,25.91,-80.2831
KORL,FL,Orlando Executive Airport,28.5465,-81.3354
KPAM,FL,Tyndall Air Force Base,30.0644,-85.5637
KPBI,FL,West Palm Beach - Palm Beach International Airport,26.6851,-80.0992
KPGD,FL,|Punta Gorda, Charlotte County Airport|,26.9178,-81.9936
KPIE,FL,St. Petersburg/Clearwater Airport,27.9126,-82.6855
KPMP,FL,|Pompano Beach, Pompano Beach Airpark|,26.2456,-80.1114
KPNS,FL,Pensacola - Pensacola International Airport,30.4781,-87.1869
KRSW,FL,|Fort Myers, Southwest Florida International Airport|,26.5269,-81.7664
KSFB,FL,Orlando / Sanford Airport,28.7833,-81.25
KSGJ,FL,Northeast Florida Regional Airport,29.9592,-81.341
KSPG,FL,Albert Whitted Airport,27.7685,-82.6256
KSRQ,FL,|Sarasota / Bradenton, Sarasota-Bradenton International Airport|,27.4014,-82.5586
KSUA,FL,Witham Field Airport,27.1816,-80.2252
KTIX,FL,Titusville,28.5167,-80.8
KTLH,FL,Tallahassee - Tallahassee International Airport,30.3931,-84.3533
KTMB,FL,|Miami, Kendall-Tamiami Executive Airport|,25.6419,-80.4347
KTPA,FL,|Tampa, Tampa International Airport|,27.9614,-82.5403
KTTS,FL,|Titusville, NASA Shuttle Landing Facility|,28.6167,-80.7
KVDF,FL,|Tampa, Vandenberg Airport|,28.0198,-82.3415
KVPS,FL,Valparaiso / Eglin Air Force Base,30.4833,-86.5167
KVQQ,FL,Cecil Airport,30.2129,-81.8707
KVRB,FL,|Vero Beach, Vero Beach Municipal Airport|,27.6556,-80.4181
KXMR,FL,|Cocoa Beach, Cape Canaveral Air Force Station Skid Strip|,28.4667,-80.5667
KEVB,FL,New Smyrna Beach Municipal Airport,29.0569,-80.9491
KNDZ,FL,|Milton, Whiting Field South|,30.6972,-87.02
KOMN,FL,|Ormond Beach, Ormond Beach Municipal Airport|,29.3011,-81.1136
KPCM,FL,|Plant City, Plant City Municipal Airport|,28,-82.15
KTPF,FL,|Tampa, Peter O Knight Airport|,27.9156,-82.4492
KOBE,FL,Okeechobee County Airport,27.2628,-80.8498
KINF,FL,Inverness Airport,28.8086,-82.3165
KCGC,FL,Crystal River Airport,28.8673,-82.5713
KECP,FL,Panama City - Northwest Florida Beaches International Airport,30.3582,-85.7956
KFHB,FL,Fernandina Beach Municipal Airport,30.6118,-81.4612
K2J9,FL,Quincy Municipal Airport,30.5979,-84.5574
K42J,FL,Keystone Airpark,29.8448,-82.0475
KFIN,FL,Flagler County Airport,29.4657,-81.2087
KVNC,FL,Venice Municipal Airport,27.0716,-82.4403
KDED,FL,DeLand Municipal Airport,29.067,-81.2837
KZPH,FL,Zephyrhills Airport,28.2281,-82.1559
K54J,FL,DeFuniak Spr AP,30.7311,-86.1538
KMKY,FL,Marco Island Airport,25.995,-81.6725
K28J,FL,Palatka Kay Larkin Field,29.6586,-81.6889
K24J,FL,Suwannee County Airport,30.3001,-83.0247
KLCQ,FL,Lake City Municipal Airport,30.1821,-82.5769
KCLW,FL,Clearwater Air Park,27.9742,-82.7563
